#audio_path
#syntax_ver:1.0
#time[%], volume[%], azimuth[degree], elevation[degree], distance[metre], spherical(s)/cartesian(c)
00.00,100,0,-19,1.082,s
01.00,100,1,-20,1.055,s
02.00,100,3,-19,1.065,s
03.00,100,4,-18,1.049,s
04.00,100,6,-17,1.063,s
05.00,100,7,-18,1.094,s
06.00,100,9,-14,1.158,s
07.00,100,10,-10,1.208,s
08.00,100,12,-6,1.264,s
09.00,100,14,-2,1.290,s
10.00,100,16,1,1.369,s
11.00,100,17,4,1.402,s
12.00,100,19,6,1.479,s
13.00,100,21,6,1.516,s
14.00,100,23,6,1.539,s
15.00,100,25,5,1.589,s
16.00,100,26,3,1.633,s
17.00,100,28,2,1.698,s
18.00,100,30,0,1.748,s
19.00,100,32,-3,1.778,s
20.00,100,34,-6,1.792,s
21.00,100,36,-8,1.837,s
22.00,100,37,-8,1.894,s
23.00,100,39,-9,1.923,s
24.00,100,41,-11,1.963,s
25.00,100,43,-10,1.972,s
26.00,100,45,-15,2.000,s
27.00,100,46,-17,2.033,s
28.00,100,48,-19,2.056,s
29.00,100,50,-20,2.089,s
30.00,100,52,-21,2.078,s
31.00,100,54,-21,2.085,s
32.00,100,56,-22,2.126,s
33.00,100,57,-21,2.169,s
34.00,100,59,-19,2.194,s
35.00,100,61,-18,2.273,s
36.00,100,63,-16,2.340,s
37.00,100,65,-14,2.322,s
38.00,100,67,-18,2.288,s
39.00,100,68,-19,2.253,s
40.00,100,70,-20,2.208,s
41.00,100,72,-20,2.193,s
42.00,100,74,-24,2.184,s
43.00,100,76,-28,2.209,s
44.00,100,78,-31,2.245,s
45.00,100,79,-32,2.270,s
46.00,100,81,-36,2.314,s
47.00,100,83,-38,2.337,s
48.00,100,85,-41,2.393,s
49.00,100,87,-45,2.472,s
50.00,100,89,-45,2.510,s
51.00,100,90,-44,2.562,s
52.00,100,92,-43,2.641,s
53.00,100,94,-40,2.676,s
54.00,100,96,-39,2.670,s
55.00,100,98,-37,2.671,s
56.00,100,100,-36,2.666,s
57.00,100,101,-36,2.587,s
58.00,100,103,-36,2.508,s
59.00,100,105,-36,2.460,s
60.00,100,107,-41,2.456,s
61.00,100,109,-45,2.449,s
62.00,100,110,-45,2.416,s
63.00,100,112,-45,2.495,s
64.00,100,114,-45,2.544,s
65.00,100,116,-45,2.597,s
66.00,100,118,-45,2.606,s
67.00,100,120,-45,2.590,s
68.00,100,121,-45,2.563,s
69.00,100,123,-44,2.525,s
70.00,100,125,-45,2.475,s
71.00,100,127,-45,2.396,s
72.00,100,129,-45,2.317,s
73.00,100,131,-45,2.260,s
74.00,100,132,-45,2.226,s
75.00,100,134,-45,2.222,s
76.00,100,136,-45,2.298,s
77.00,100,138,-44,2.377,s
78.00,100,140,-39,2.442,s
79.00,100,142,-36,2.515,s
80.00,100,143,-34,2.573,s
81.00,100,145,-32,2.590,s
82.00,100,147,-28,2.588,s
83.00,100,149,-24,2.607,s
84.00,100,151,-23,2.601,s
85.00,100,153,-22,2.613,s
86.00,100,154,-21,2.692,s
87.00,100,156,-20,2.771,s
88.00,100,158,-19,2.850,s
89.00,100,160,-21,2.908,s
90.00,100,162,-22,2.941,s
91.00,100,164,-23,2.986,s
92.00,100,165,-23,2.985,s
93.00,100,167,-24,3.000,s
94.00,100,169,-24,2.990,s
95.00,100,171,-25,2.961,s
96.00,100,173,-25,2.938,s
97.00,100,175,-25,2.882,s
98.00,100,176,-24,2.827,s
99.00,100,178,-23,2.794,s
100.00,100,180,-25,2.756,s
