#audio_path
#syntax_ver:1.0
#time[%], volume[%], azimuth[degree], elevation[degree], distance[metre], spherical(s)/cartesian(c)
00.00,100,270,-2,1.987,s
01.00,100,272,-2,1.908,s
02.00,100,274,-4,1.883,s
03.00,100,276,-4,1.889,s
04.00,100,278,-4,1.927,s
05.00,100,280,-2,1.984,s
06.00,100,282,-5,2.063,s
07.00,100,284,-8,2.086,s
08.00,100,285,-11,2.103,s
09.00,100,287,-15,2.128,s
10.00,100,289,-19,2.207,s
11.00,100,291,-21,2.277,s
12.00,100,293,-22,2.349,s
13.00,100,295,-27,2.421,s
14.00,100,296,-31,2.442,s
15.00,100,298,-36,2.454,s
16.00,100,300,-40,2.462,s
17.00,100,302,-45,2.449,s
18.00,100,304,-45,2.442,s
19.00,100,305,-45,2.521,s
20.00,100,307,-45,2.600,s
21.00,100,309,-45,2.671,s
22.00,100,311,-45,2.743,s
23.00,100,312,-45,2.773,s
24.00,100,314,-45,2.811,s
25.00,100,316,-45,2.860,s
26.00,100,318,-45,2.897,s
27.00,100,320,-44,2.935,s
28.00,100,321,-45,2.949,s
29.00,100,323,-45,2.946,s
30.00,100,325,-45,2.944,s
31.00,100,327,-45,2.941,s
32.00,100,329,-44,2.901,s
33.00,100,330,-44,2.907,s
34.00,100,332,-42,2.929,s
35.00,100,334,-40,2.976,s
36.00,100,336,-42,3.000,s
37.00,100,337,-42,3.000,s
38.00,100,339,-43,2.985,s
39.00,100,341,-44,2.987,s
40.00,100,343,-45,2.954,s
41.00,100,345,-42,2.960,s
42.00,100,346,-45,3.000,s
43.00,100,348,-45,3.000,s
44.00,100,350,-45,3.000,s
45.00,100,352,-45,3.000,s
46.00,100,354,-45,3.000,s
47.00,100,355,-44,3.000,s
48.00,100,357,-45,2.991,s
49.00,100,359,-45,2.988,s
50.00,100,361,-45,3.000,s
51.00,100,362,-45,2.991,s
52.00,100,364,-45,2.986,s
53.00,100,366,-45,2.980,s
54.00,100,368,-45,3.000,s
55.00,100,370,-45,3.000,s
56.00,100,371,-45,3.000,s
57.00,100,373,-44,2.978,s
58.00,100,375,-43,2.981,s
59.00,100,377,-42,2.993,s
60.00,100,379,-40,2.982,s
61.00,100,380,-40,3.000,s
62.00,100,382,-38,3.000,s
63.00,100,384,-36,3.000,s
64.00,100,386,-35,3.000,s
65.00,100,387,-36,3.000,s
66.00,100,389,-38,2.928,s
67.00,100,391,-38,2.908,s
68.00,100,393,-34,2.890,s
69.00,100,395,-30,2.879,s
70.00,100,396,-27,2.850,s
71.00,100,398,-28,2.862,s
72.00,100,400,-30,2.911,s
73.00,100,402,-30,2.925,s
74.00,100,404,-31,2.956,s
75.00,100,405,-31,2.966,s
76.00,100,407,-30,2.939,s
77.00,100,409,-29,2.940,s
78.00,100,411,-26,2.962,s
79.00,100,412,-23,3.000,s
80.00,100,414,-21,3.000,s
81.00,100,416,-16,2.966,s
82.00,100,418,-13,2.974,s
83.00,100,420,-9,3.000,s
84.00,100,421,-6,3.000,s
85.00,100,423,-3,3.000,s
86.00,100,425,-3,3.000,s
87.00,100,427,-3,3.000,s
88.00,100,429,-8,3.000,s
89.00,100,430,-11,2.970,s
90.00,100,432,-14,2.916,s
91.00,100,434,-19,2.903,s
92.00,100,436,-23,2.886,s
93.00,100,437,-26,2.857,s
94.00,100,439,-29,2.833,s
95.00,100,441,-32,2.832,s
96.00,100,443,-34,2.822,s
97.00,100,445,-38,2.821,s
98.00,100,446,-41,2.846,s
99.00,100,448,-43,2.832,s
100.00,100,450,-42,2.845,s
