#audio_path
#syntax_ver:1.0
#time[%], volume[%], azimuth[degree], elevation[degree], distance[metre], spherical(s)/cartesian(c)
00.00,100,270,12,2.340,s
01.00,100,269,11,2.365,s
02.00,100,269,12,2.300,s
03.00,100,269,14,2.229,s
04.00,100,269,15,2.212,s
05.00,100,270,17,2.207,s
06.00,100,271,20,2.199,s
07.00,100,273,25,2.189,s
08.00,100,274,28,2.159,s
09.00,100,275,29,2.173,s
10.00,100,277,30,2.094,s
11.00,100,279,32,2.064,s
12.00,100,280,31,2.010,s
13.00,100,282,34,2.007,s
14.00,100,284,36,1.997,s
15.00,100,286,38,1.980,s
16.00,100,287,43,1.970,s
17.00,100,289,43,1.931,s
18.00,100,291,43,1.864,s
19.00,100,293,43,1.785,s
20.00,100,295,43,1.741,s
21.00,100,297,41,1.739,s
22.00,100,299,41,1.715,s
23.00,100,301,40,1.666,s
24.00,100,303,45,1.660,s
25.00,100,305,45,1.581,s
26.00,100,307,45,1.539,s
27.00,100,308,40,1.530,s
28.00,100,310,36,1.555,s
29.00,100,312,34,1.558,s
30.00,100,314,34,1.544,s
31.00,100,316,39,1.518,s
32.00,100,318,43,1.478,s
33.00,100,320,45,1.557,s
34.00,100,322,45,1.610,s
35.00,100,324,45,1.686,s
36.00,100,326,45,1.765,s
37.00,100,328,45,1.844,s
38.00,100,330,43,1.906,s
39.00,100,332,42,1.957,s
40.00,100,334,41,2.018,s
41.00,100,336,39,2.045,s
42.00,100,338,38,2.124,s
43.00,100,339,36,2.203,s
44.00,100,341,36,2.161,s
45.00,100,343,35,2.115,s
46.00,100,345,35,2.097,s
47.00,100,347,30,2.100,s
48.00,100,349,26,2.120,s
49.00,100,351,23,2.107,s
50.00,100,353,19,2.075,s
51.00,100,355,16,2.036,s
52.00,100,357,11,1.967,s
53.00,100,359,6,1.888,s
54.00,100,361,2,1.838,s
55.00,100,363,4,1.811,s
56.00,100,365,4,1.757,s
57.00,100,367,4,1.717,s
58.00,100,369,5,1.681,s
59.00,100,370,4,1.682,s
60.00,100,372,4,1.649,s
61.00,100,374,7,1.659,s
62.00,100,376,10,1.640,s
63.00,100,378,11,1.625,s
64.00,100,380,15,1.632,s
65.00,100,382,19,1.623,s
66.00,100,384,23,1.649,s
67.00,100,386,25,1.653,s
68.00,100,388,27,1.597,s
69.00,100,390,29,1.518,s
70.00,100,392,28,1.461,s
71.00,100,394,24,1.425,s
72.00,100,396,24,1.401,s
73.00,100,398,23,1.449,s
74.00,100,400,23,1.488,s
75.00,100,402,25,1.491,s
76.00,100,403,26,1.515,s
77.00,100,405,26,1.558,s
78.00,100,407,26,1.637,s
79.00,100,409,25,1.679,s
80.00,100,411,26,1.723,s
81.00,100,413,26,1.746,s
82.00,100,415,26,1.792,s
83.00,100,417,21,1.836,s
84.00,100,419,18,1.877,s
85.00,100,421,17,1.871,s
86.00,100,423,16,1.904,s
87.00,100,425,14,1.931,s
88.00,100,427,17,1.982,s
89.00,100,429,17,2.055,s
90.00,100,431,18,2.105,s
91.00,100,433,20,2.126,s
92.00,100,434,20,2.163,s
93.00,100,436,20,2.169,s
94.00,100,438,20,2.154,s
95.00,100,440,20,2.171,s
96.00,100,442,21,2.189,s
97.00,100,444,21,2.202,s
98.00,100,446,26,2.231,s
99.00,100,448,30,2.266,s
100.00,100,450,31,2.258,s
